2016-09-12 13:54:47 - PHP Notice:  Error: You have an error in your SQL syntax; check the manual that corresponds to your MySQL server version for the right syntax to use near ''   ',12,'',1,21380,0,NOW(),NOW(),NOW(),0,1,1,0,0,0,0,0,'1','0','1','1')' at line 1<br />Error No: 1064<br />INSERT INTO `oc_product` (`product_id`,`quantity`,`sku`,`upc`,`ean`,`jan`,`isbn`,`mpn`,`location`,`stock_status_id`,`model`,`manufacturer_id`,`image`,`shipping`,`price`,`points`,`date_added`,`date_modified`,`date_available`,`weight`,`weight_class_id`,`status`,`tax_class_id`,`viewed`,`length`,`width`,`height`,`length_class_id`,`sort_order`,`subtract`,`minimum`) VALUES (23,23,'','','','','','','',,'   ',12,'',1,21380,0,NOW(),NOW(),NOW(),0,1,1,0,0,0,0,0,'1','0','1','1'); in /home/karma/server/mysite.zz/system/library/db/mysqli.php on line 41
2016-09-12 13:54:47 - PHP Notice:  Error: You have an error in your SQL syntax; check the manual that corresponds to your MySQL server version for the right syntax to use near ''   ',14,'',1,18950,0,NOW(),NOW(),NOW(),0,1,1,0,0,0,0,0,'1','0','1','1')' at line 1<br />Error No: 1064<br />INSERT INTO `oc_product` (`product_id`,`quantity`,`sku`,`upc`,`ean`,`jan`,`isbn`,`mpn`,`location`,`stock_status_id`,`model`,`manufacturer_id`,`image`,`shipping`,`price`,`points`,`date_added`,`date_modified`,`date_available`,`weight`,`weight_class_id`,`status`,`tax_class_id`,`viewed`,`length`,`width`,`height`,`length_class_id`,`sort_order`,`subtract`,`minimum`) VALUES (24,24,'','','','','','','',,'   ',14,'',1,18950,0,NOW(),NOW(),NOW(),0,1,1,0,0,0,0,0,'1','0','1','1'); in /home/karma/server/mysite.zz/system/library/db/mysqli.php on line 41
2016-09-12 13:54:47 - PHP Notice:  Error: You have an error in your SQL syntax; check the manual that corresponds to your MySQL server version for the right syntax to use near ''   ',12,'',1,9430,0,NOW(),NOW(),NOW(),0,1,1,0,0,0,0,0,'1','0','1','1')' at line 1<br />Error No: 1064<br />INSERT INTO `oc_product` (`product_id`,`quantity`,`sku`,`upc`,`ean`,`jan`,`isbn`,`mpn`,`location`,`stock_status_id`,`model`,`manufacturer_id`,`image`,`shipping`,`price`,`points`,`date_added`,`date_modified`,`date_available`,`weight`,`weight_class_id`,`status`,`tax_class_id`,`viewed`,`length`,`width`,`height`,`length_class_id`,`sort_order`,`subtract`,`minimum`) VALUES (25,25,'','','','','','','',,'   ',12,'',1,9430,0,NOW(),NOW(),NOW(),0,1,1,0,0,0,0,0,'1','0','1','1'); in /home/karma/server/mysite.zz/system/library/db/mysqli.php on line 41
2016-09-12 13:54:47 - PHP Notice:  Error: You have an error in your SQL syntax; check the manual that corresponds to your MySQL server version for the right syntax to use near ''   ',14,'',1,26870,0,NOW(),NOW(),NOW(),0,1,1,0,0,0,0,0,'1','0','1','1')' at line 1<br />Error No: 1064<br />INSERT INTO `oc_product` (`product_id`,`quantity`,`sku`,`upc`,`ean`,`jan`,`isbn`,`mpn`,`location`,`stock_status_id`,`model`,`manufacturer_id`,`image`,`shipping`,`price`,`points`,`date_added`,`date_modified`,`date_available`,`weight`,`weight_class_id`,`status`,`tax_class_id`,`viewed`,`length`,`width`,`height`,`length_class_id`,`sort_order`,`subtract`,`minimum`) VALUES (26,26,'','','','','','','',,'   ',14,'',1,26870,0,NOW(),NOW(),NOW(),0,1,1,0,0,0,0,0,'1','0','1','1'); in /home/karma/server/mysite.zz/system/library/db/mysqli.php on line 41
2016-09-12 13:54:47 - PHP Notice:  Error: You have an error in your SQL syntax; check the manual that corresponds to your MySQL server version for the right syntax to use near ''   ',12,'',1,17750,0,NOW(),NOW(),NOW(),0,1,1,0,0,0,0,0,'1','0','1','1')' at line 1<br />Error No: 1064<br />INSERT INTO `oc_product` (`product_id`,`quantity`,`sku`,`upc`,`ean`,`jan`,`isbn`,`mpn`,`location`,`stock_status_id`,`model`,`manufacturer_id`,`image`,`shipping`,`price`,`points`,`date_added`,`date_modified`,`date_available`,`weight`,`weight_class_id`,`status`,`tax_class_id`,`viewed`,`length`,`width`,`height`,`length_class_id`,`sort_order`,`subtract`,`minimum`) VALUES (27,27,'','','','','','','',,'   ',12,'',1,17750,0,NOW(),NOW(),NOW(),0,1,1,0,0,0,0,0,'1','0','1','1'); in /home/karma/server/mysite.zz/system/library/db/mysqli.php on line 41
2016-09-12 13:54:47 - PHP Notice:  Error: You have an error in your SQL syntax; check the manual that corresponds to your MySQL server version for the right syntax to use near ''   ',12,'',1,27760,0,NOW(),NOW(),NOW(),0,1,1,0,0,0,0,0,'1','0','1','1')' at line 1<br />Error No: 1064<br />INSERT INTO `oc_product` (`product_id`,`quantity`,`sku`,`upc`,`ean`,`jan`,`isbn`,`mpn`,`location`,`stock_status_id`,`model`,`manufacturer_id`,`image`,`shipping`,`price`,`points`,`date_added`,`date_modified`,`date_available`,`weight`,`weight_class_id`,`status`,`tax_class_id`,`viewed`,`length`,`width`,`height`,`length_class_id`,`sort_order`,`subtract`,`minimum`) VALUES (28,28,'','','','','','','',,'   ',12,'',1,27760,0,NOW(),NOW(),NOW(),0,1,1,0,0,0,0,0,'1','0','1','1'); in /home/karma/server/mysite.zz/system/library/db/mysqli.php on line 41
2016-09-12 13:54:47 - PHP Notice:  Error: You have an error in your SQL syntax; check the manual that corresponds to your MySQL server version for the right syntax to use near ''   ',14,'',1,23050,0,NOW(),NOW(),NOW(),0,1,1,0,0,0,0,0,'1','0','1','1')' at line 1<br />Error No: 1064<br />INSERT INTO `oc_product` (`product_id`,`quantity`,`sku`,`upc`,`ean`,`jan`,`isbn`,`mpn`,`location`,`stock_status_id`,`model`,`manufacturer_id`,`image`,`shipping`,`price`,`points`,`date_added`,`date_modified`,`date_available`,`weight`,`weight_class_id`,`status`,`tax_class_id`,`viewed`,`length`,`width`,`height`,`length_class_id`,`sort_order`,`subtract`,`minimum`) VALUES (29,29,'','','','','','','',,'   ',14,'',1,23050,0,NOW(),NOW(),NOW(),0,1,1,0,0,0,0,0,'1','0','1','1'); in /home/karma/server/mysite.zz/system/library/db/mysqli.php on line 41
2016-09-12 13:54:47 - PHP Notice:  Error: You have an error in your SQL syntax; check the manual that corresponds to your MySQL server version for the right syntax to use near ''   ',14,'',1,30240,0,NOW(),NOW(),NOW(),0,1,1,0,0,0,0,0,'1','0','1','1')' at line 1<br />Error No: 1064<br />INSERT INTO `oc_product` (`product_id`,`quantity`,`sku`,`upc`,`ean`,`jan`,`isbn`,`mpn`,`location`,`stock_status_id`,`model`,`manufacturer_id`,`image`,`shipping`,`price`,`points`,`date_added`,`date_modified`,`date_available`,`weight`,`weight_class_id`,`status`,`tax_class_id`,`viewed`,`length`,`width`,`height`,`length_class_id`,`sort_order`,`subtract`,`minimum`) VALUES (30,30,'','','','','','','',,'   ',14,'',1,30240,0,NOW(),NOW(),NOW(),0,1,1,0,0,0,0,0,'1','0','1','1'); in /home/karma/server/mysite.zz/system/library/db/mysqli.php on line 41
2016-09-12 13:54:47 - PHP Notice:  Error: You have an error in your SQL syntax; check the manual that corresponds to your MySQL server version for the right syntax to use near ''   ',14,'',1,32230,0,NOW(),NOW(),NOW(),0,1,1,0,0,0,0,0,'1','0','1','1')' at line 1<br />Error No: 1064<br />INSERT INTO `oc_product` (`product_id`,`quantity`,`sku`,`upc`,`ean`,`jan`,`isbn`,`mpn`,`location`,`stock_status_id`,`model`,`manufacturer_id`,`image`,`shipping`,`price`,`points`,`date_added`,`date_modified`,`date_available`,`weight`,`weight_class_id`,`status`,`tax_class_id`,`viewed`,`length`,`width`,`height`,`length_class_id`,`sort_order`,`subtract`,`minimum`) VALUES (31,31,'','','','','','','',,'   ',14,'',1,32230,0,NOW(),NOW(),NOW(),0,1,1,0,0,0,0,0,'1','0','1','1'); in /home/karma/server/mysite.zz/system/library/db/mysqli.php on line 41
2016-09-12 13:54:47 - PHP Notice:  Error: You have an error in your SQL syntax; check the manual that corresponds to your MySQL server version for the right syntax to use near ''   ',12,'',1,43370,0,NOW(),NOW(),NOW(),0,1,1,0,0,0,0,0,'1','0','1','1')' at line 1<br />Error No: 1064<br />INSERT INTO `oc_product` (`product_id`,`quantity`,`sku`,`upc`,`ean`,`jan`,`isbn`,`mpn`,`location`,`stock_status_id`,`model`,`manufacturer_id`,`image`,`shipping`,`price`,`points`,`date_added`,`date_modified`,`date_available`,`weight`,`weight_class_id`,`status`,`tax_class_id`,`viewed`,`length`,`width`,`height`,`length_class_id`,`sort_order`,`subtract`,`minimum`) VALUES (32,32,'','','','','','','',,'   ',12,'',1,43370,0,NOW(),NOW(),NOW(),0,1,1,0,0,0,0,0,'1','0','1','1'); in /home/karma/server/mysite.zz/system/library/db/mysqli.php on line 41
